SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	EMPLOYMENT_STATUS	EMPLOYMENT_STATUS_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2012	M	Male	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2012	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2013	F	Female	Y_GE15	15 years old and over	1	Employees	65.89	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2013	M	Male	Y_GE15	15 years old and over	1	Employees	74.8	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2013	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	1	Employees	72.7	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2013	F	Female	Y_GE15	15 years old and over	2	Employers	2.03	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2013	M	Male	Y_GE15	15 years old and over	2	Employers	4.75	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2013	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	2	Employers	4.11	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2013	F	Female	Y_GE15	15 years old and over	3	Own-account workers	11.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2013	M	Male	Y_GE15	15 years old and over	3	Own-account workers	16.57	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2013	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	3	Own-account workers	15.26	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2013	F	Female	Y_GE15	15 years old and over	5	Contributing family workers	21.08	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2013	M	Male	Y_GE15	15 years old and over	5	Contributing family workers	3.89	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2013	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	5	Contributing family workers	7.94	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2013	F	Female	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2013	M	Male	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2013	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2014	F	Female	Y_GE15	15 years old and over	1	Employees	67.99	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2014	M	Male	Y_GE15	15 years old and over	1	Employees	75.36	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2014	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	1	Employees	73.63	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2014	F	Female	Y_GE15	15 years old and over	2	Employers	1.97	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2014	M	Male	Y_GE15	15 years old and over	2	Employers	4.69	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2014	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	2	Employers	4.05	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2014	F	Female	Y_GE15	15 years old and over	3	Own-account workers	10.39	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2014	M	Male	Y_GE15	15 years old and over	3	Own-account workers	15.99	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2014	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	3	Own-account workers	14.67	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2014	F	Female	Y_GE15	15 years old and over	5	Contributing family workers	19.66	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2014	M	Male	Y_GE15	15 years old and over	5	Contributing family workers	3.96	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2014	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	5	Contributing family workers	7.65	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2014	F	Female	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2014	M	Male	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2014	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	_T	Total	100.0	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2015	F	Female	Y_GE15	15 years old and over	1	Employees	69.26	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2015	M	Male	Y_GE15	15 years old and over	1	Employees	75.77	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
S_1010	Distribution of employed population by employment status	G	Global	2	Sub-region	nan	nan	145	Western Asia	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	1	Employees	74.22	PT	Percent	0	Units	M	Modeled	ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.	nan	nan	nan
