SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	MARITAL_STATUS	MARITAL_STATUS_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	1986	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	1.81	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	1991	F	Female	Y45T49	45 to 49 years old	1.3	Divorced or Separated	4.91	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	1991	M	Male	Y45T49	45 to 49 years old	1.3	Divorced or Separated	3.29	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	1996	F	Female	Y45T49	45 to 49 years old	1.3	Divorced or Separated	7.53	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	1996	M	Male	Y45T49	45 to 49 years old	1.3	Divorced or Separated	5.44	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2002	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	2.7	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2002	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	8.07	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2002	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	2.25	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2002	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	5.89	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2006	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	4.44	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2006	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	8.02	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2006	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	3.53	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2006	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	5.68	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2011	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	4.84	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2011	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	2.99	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2016	F	Female	Y45T49	45 to 49 years old	1.3	Divorced or Separated	11.92	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2016	M	Male	Y45T49	45 to 49 years old	1.3	Divorced or Separated	8.08	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	1983	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	4.7	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	1983	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	2.13	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	1995	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	10.2	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	1995	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	4.85	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2008	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	12.73	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2008	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	1.12	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2008	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	6.93	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2008	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	0.59	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2018	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	12.73	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2018	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	1.12	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2018	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	6.93	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2018	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	0.59	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2018	M	Male	Y45T49	45 to 49 years old	1.3	Divorced or Separated	7.5	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2018	F	Female	Y45T49	45 to 49 years old	1.3	Divorced or Separated	13.8	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	12.57022427	42.79917282	380	Italy	1981	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	0.7	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	12.57022427	42.79917282	380	Italy	1981	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	1.19	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	12.57022427	42.79917282	380	Italy	1981	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	0.46	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	12.57022427	42.79917282	380	Italy	1981	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	1.19	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	12.57022427	42.79917282	380	Italy	1991	F	Female	Y45T49	45 to 49 years old	1.3	Divorced or Separated	3.6	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	12.57022427	42.79917282	380	Italy	1991	M	Male	Y45T49	45 to 49 years old	1.3	Divorced or Separated	3.12	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	12.57022427	42.79917282	380	Italy	2001	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	3.56	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	12.57022427	42.79917282	380	Italy	2001	F	Female	Y45T49	45 to 49 years old	1.3.2	Separated	3.36	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	12.57022427	42.79917282	380	Italy	2001	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	2.57	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	12.57022427	42.79917282	380	Italy	2001	M	Male	Y45T49	45 to 49 years old	1.3.2	Separated	3.06	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	12.57022427	42.79917282	380	Italy	2011	F	Female	Y45T49	45 to 49 years old	1.3.1	Divorced	4.95	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	12.57022427	42.79917282	380	Italy	2011	M	Male	Y45T49	45 to 49 years old	1.3.1	Divorced	2.91	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
S_0110	Proportion of divorced or separated persons aged 45–49 by sex and region	G	Global	4	Country or Area	-5.552690016000001	7.62211586	384	Côte d'Ivoire	1988	F	Female	Y45T49	45 to 49 years old	1.3	Divorced or Separated	6.22	PT	Percent	0	Units	nan	nan	United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019).	nan	nan	nan
